--2023-05-13 03:49:43--  https://hal-inrap.archives-ouvertes.fr/hal-01490639/document
Resolving hal-inrap.archives-ouvertes.fr (hal-inrap.archives-ouvertes.fr)... 193.48.96.10
Connecting to hal-inrap.archives-ouvertes.fr (hal-inrap.archives-ouvertes.fr)|193.48.96.10|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 54897894 (52M) [application/pdf]
Saving to: ‘./data/0.sdu/1490639.pdf’

 19200K .......... .......... .......... .......... .......... 35%  374M 33s
 19250K .......... .......... .......... .......... .......... 35%  476M 33s
 19300K .......... .......... .......... .......... .......... 36%  247K 33s
 19350K .......... .......... .......... .......... .......... 36%  581M 33s
 19400K .......... .......... .......... .......... .......... 36%  425M 33s
 19450K .......... .......... .......... .......... .......... 36%  611M 33s
 19500K .......... .......... .......... .......... .......... 36%  246K 33s
 19550K .......... .......... .......... .......... .......... 36%  580M 33s
 19600K .......... .......... .......... .......... .......... 36%  411M 33s
 19650K .......... .......... .......... .......... .......... 36%  629M 33s
 19700K .......... .......... .......... .......... .......... 36%  246K 33s
 19750K .......... .......... .......... .......... .......... 36%  378M 33s
 19800K .......... .......... .......... .......... .......... 37%  502M 33s
 19850K .......... .......... .......... .......... .......... 37%  614M 33s
 19900K .......... .......... .......... .......... .......... 37%  245K 33s
 19950K .......... .......... .......... .......... .......... 37%  223M 33s
 20000K .......... .......... .......... .......... .......... 37%  296M 33s
 20050K .......... .......... .......... .......... .......... 37%  493M 33s
 20100K .......... .......... .......... .......... .......... 37%  589M 32s
 20150K .......... .......... .......... .......... .......... 37%  248K 33s
 20200K .......... .......... .......... .......... .......... 37%  520M 32s
 20250K .......... .......... .......... .......... .......... 37%  622M 32s
 20300K .......... .......... .......... .......... .......... 37%  620M 32s
 20350K .......... .......... .......... .......... .......... 38%  244K 32s
 20400K .......... .......... .......... .......... .......... 38%  376M 32s
 20450K .......... .......... .......... .......... .......... 38%  597M 32s
 20500K .......... .......... .......... .......... .......... 38%  635M 32s
 20550K .......... .......... .......... .......... .......... 38%  249K 32s
 20600K .......... .......... .......... .......... .......... 38%  385M 32s
 20650K .......... .......... .......... .......... .......... 38%  610M 32s
 20700K .......... .......... .......... .......... .......... 38%  620M 32s
 20750K .......... .......... .......... .......... .......... 38%  247K 32s
 20800K .......... .......... .......... .......... .......... 38%  316M 32s
 20850K .......... .......... .......... .......... .......... 38%  611M 32s
 20900K .......... .......... .......... .......... .......... 39%  623M 32s
 20950K .......... .......... .......... .......... .......... 39%  247K 32s
 21000K .......... .......... .......... .......... .......... 39%  351M 32s
 21050K .......... .......... .......... .......... .......... 39%  471M 32s
 21100K .......... .......... .......... .......... .......... 39%  621M 31s
 21150K .......... .......... .......... .......... .......... 39%  247K 32s
 21200K .......... .......... .......... .......... .......... 39%  303M 32s
 21250K .......... .......... .......... .......... .......... 39%  610M 31s
 21300K .......... .......... .......... .......... .......... 39%  629M 31s
 21350K .......... .......... .......... .......... .......... 39%  628M 31s
 21400K .......... .......... .......... .......... .......... 40%  246K 31s
 21450K .......... .......... .......... .......... .......... 40%  443M 31s
 21500K .......... .......... .......... .......... .......... 40%  597M 31s
 21550K .......... .......... .......... .......... .......... 40%  627M 31s
 21600K .......... .......... .......... .......... .......... 40%  246K 31s
 21650K .......... .......... .......... .......... .......... 40%  581M 31s
 21700K .......... .......... .......... .......... .......... 40%  581M 31s
 21750K .......... .......... .......... .......... .......... 40%  612M 31s
